,datetime,symbol,open,high,low,close,volume,interval,datetime_sec,uma3,uma4,uma5,uma6,uma7,uma8,uma9,uma10,uma11,uma12,uma13,uma14,uma15,uma16,uma17,uma18,uma19,uma20
2215,2023-09-26 10:15:00,OANDA:AUDJPY,95.24,95.344,95.224,95.328,1953.0,Interval.in_15_minute,54728100.0,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short
2216,2023-09-26 10:00:00,OANDA:AUDJPY,95.416,95.425,95.234,95.24,1842.0,Interval.in_15_minute,54727200.0,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short
2217,2023-09-26 09:45:00,OANDA:AUDJPY,95.46,95.461,95.388,95.416,1208.0,Interval.in_15_minute,54726300.0,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short
2218,2023-09-26 09:30:00,OANDA:AUDJPY,95.508,95.508,95.438,95.46,1644.0,Interval.in_15_minute,54725400.0,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short
2219,2023-09-26 09:15:00,OANDA:AUDJPY,95.527,95.527,95.433,95.508,1680.0,Interval.in_15_minute,54724500.0,long,long,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short
2220,2023-09-26 09:00:00,OANDA:AUDJPY,95.546,95.597,95.49,95.527,1633.0,Interval.in_15_minute,54723600.0,long,long,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short
2221,2023-09-26 08:45:00,OANDA:AUDJPY,95.518,95.546,95.487,95.546,1128.0,Interval.in_15_minute,54722700.0,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short
2222,2023-09-26 08:30:00,OANDA:AUDJPY,95.465,95.528,95.421,95.518,1086.0,Interval.in_15_minute,54721800.0,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short
2223,2023-09-26 08:15:00,OANDA:AUDJPY,95.52,95.529,95.457,95.465,860.0,Interval.in_15_minute,54720900.0,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short
2224,2023-09-26 08:00:00,OANDA:AUDJPY,95.547,95.582,95.502,95.52,881.0,Interval.in_15_minute,54720000.0,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,long,long,short
2225,2023-09-26 07:45:00,OANDA:AUDJPY,95.542,95.568,95.535,95.547,864.0,Interval.in_15_minute,54719100.0,short,short,short,short,short,short,short,short,short,short,short,short,short,short,long,long,short,short
2226,2023-09-26 07:30:00,OANDA:AUDJPY,95.568,95.571,95.536,95.542,559.0,Interval.in_15_minute,54718200.0,short,short,short,short,short,short,short,short,short,short,short,short,long,long,long,short,short,short
2227,2023-09-26 07:15:00,OANDA:AUDJPY,95.551,95.581,95.548,95.568,685.0,Interval.in_15_minute,54717300.0,short,short,short,short,short,short,short,short,short,short,short,long,long,long,short,short,short,short
2228,2023-09-26 07:00:00,OANDA:AUDJPY,95.556,95.572,95.512,95.551,820.0,Interval.in_15_minute,54716400.0,short,short,short,short,short,short,short,short,short,short,long,long,long,short,short,short,short,short
2229,2023-09-26 06:45:00,OANDA:AUDJPY,95.57,95.582,95.534,95.556,1052.0,Interval.in_15_minute,54715500.0,short,short,short,short,short,short,short,short,short,long,long,long,short,short,short,short,short,short
2230,2023-09-26 06:30:00,OANDA:AUDJPY,95.562,95.576,95.508,95.57,905.0,Interval.in_15_minute,54714600.0,short,short,short,short,short,short,short,short,long,long,long,long,short,short,short,short,short,short
2231,2023-09-26 06:15:00,OANDA:AUDJPY,95.626,95.66,95.554,95.562,1134.0,Interval.in_15_minute,54713700.0,short,short,short,short,short,short,long,long,long,long,long,long,short,long,long,long,short,long
2232,2023-09-26 06:00:00,OANDA:AUDJPY,95.608,95.628,95.569,95.626,1464.0,Interval.in_15_minute,54712800.0,short,short,short,short,short,long,long,long,long,long,long,long,long,long,long,long,long,long
2233,2023-09-26 05:45:00,OANDA:AUDJPY,95.676,95.684,95.607,95.608,974.0,Interval.in_15_minute,54711900.0,short,short,short,short,long,long,long,long,long,long,long,long,long,long,long,long,long,long
2234,2023-09-26 05:30:00,OANDA:AUDJPY,95.676,95.68,95.609,95.676,912.0,Interval.in_15_minute,54711000.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long
2235,2023-09-26 05:15:00,OANDA:AUDJPY,95.656,95.704,95.638,95.676,1757.0,Interval.in_15_minute,54710100.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long
2236,2023-09-26 05:00:00,OANDA:AUDJPY,95.704,95.769,95.656,95.656,1333.0,Interval.in_15_minute,54709200.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long
2237,2023-09-26 04:45:00,OANDA:AUDJPY,95.631,95.73,95.618,95.704,1638.0,Interval.in_15_minute,54708300.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long
2238,2023-09-26 04:30:00,OANDA:AUDJPY,95.678,95.692,95.631,95.631,1995.0,Interval.in_15_minute,54707400.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long
2239,2023-09-26 04:15:00,OANDA:AUDJPY,95.612,95.691,95.576,95.678,1655.0,Interval.in_15_minute,54706500.0,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long
2240,2023-09-26 04:00:00,OANDA:AUDJPY,95.565,95.623,95.538,95.612,1408.0,Interval.in_15_minute,54705600.0,long,long,short,short,long,long,long,short,long,long,short,short,short,short,short,short,short,short
2241,2023-09-26 03:45:00,OANDA:AUDJPY,95.528,95.605,95.466,95.565,1517.0,Interval.in_15_minute,54704700.0,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short
2242,2023-09-26 03:30:00,OANDA:AUDJPY,95.51,95.528,95.432,95.528,1574.0,Interval.in_15_minute,54703800.0,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short
2243,2023-09-26 03:15:00,OANDA:AUDJPY,95.552,95.574,95.497,95.51,1386.0,Interval.in_15_minute,54702900.0,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short
2244,2023-09-26 03:00:00,OANDA:AUDJPY,95.574,95.602,95.55,95.552,1377.0,Interval.in_15_minute,54702000.0,short,short,short,short,short,short,short,short,short,short,short,short,short,short,short,long,long,long
2245,2023-09-26 02:45:00,OANDA:AUDJPY,95.61,95.612,95.543,95.574,763.0,Interval.in_15_minute,54701100.0,long,long,short,long,long,short,short,short,short,short,short,short,short,long,long,long,long,long
2246,2023-09-26 02:30:00,OANDA:AUDJPY,95.59,95.612,95.586,95.61,464.0,Interval.in_15_minute,54700200.0,long,long,long,long,long,short,short,short,short,short,short,short,long,long,long,long,long,long
2247,2023-09-26 02:15:00,OANDA:AUDJPY,95.586,95.596,95.58,95.59,350.0,Interval.in_15_minute,54699300.0,short,long,long,short,short,short,short,short,short,short,short,long,long,long,long,long,long,long
2248,2023-09-26 02:00:00,OANDA:AUDJPY,95.582,95.606,95.571,95.586,399.0,Interval.in_15_minute,54698400.0,short,short,short,short,short,short,short,short,short,short,short,long,long,long,long,long,short,short
2249,2023-09-26 01:45:00,OANDA:AUDJPY,95.594,95.598,95.567,95.582,217.0,Interval.in_15_minute,54697500.0,long,short,short,short,short,short,short,short,short,long,long,long,long,long,long,long,long,long
