,Unnamed: 0,datetime,symbol,open,high,low,close,volume,interval,datetime_sec
3546,3546,2023-10-25 14:44:00,OANDA:AUDCAD,0.87264,0.87276,0.87254,0.87274,60.0,Interval.in_1_minute,57249840.0
3547,3547,2023-10-25 14:45:00,OANDA:AUDCAD,0.87274,0.87277,0.87264,0.87268,53.0,Interval.in_1_minute,57249900.0
3548,3548,2023-10-25 14:46:00,OANDA:AUDCAD,0.87268,0.87268,0.87256,0.87259,25.0,Interval.in_1_minute,57249960.0
3549,3549,2023-10-25 14:47:00,OANDA:AUDCAD,0.87259,0.87268,0.87256,0.87264,52.0,Interval.in_1_minute,57250020.0
3550,3550,2023-10-25 14:48:00,OANDA:AUDCAD,0.87264,0.87266,0.87252,0.87252,38.0,Interval.in_1_minute,57250080.0
3551,3551,2023-10-25 14:49:00,OANDA:AUDCAD,0.87252,0.87253,0.87237,0.87237,45.0,Interval.in_1_minute,57250140.0
3552,3552,2023-10-25 14:50:00,OANDA:AUDCAD,0.87237,0.87252,0.87235,0.87252,69.0,Interval.in_1_minute,57250200.0
3553,3553,2023-10-25 14:51:00,OANDA:AUDCAD,0.87252,0.87256,0.87248,0.87249,40.0,Interval.in_1_minute,57250260.0
3554,3554,2023-10-25 14:52:00,OANDA:AUDCAD,0.87249,0.87249,0.8724,0.87246,51.0,Interval.in_1_minute,57250320.0
3555,3555,2023-10-25 14:53:00,OANDA:AUDCAD,0.87246,0.87248,0.87231,0.87232,35.0,Interval.in_1_minute,57250380.0
3556,3556,2023-10-25 14:54:00,OANDA:AUDCAD,0.87232,0.87234,0.87223,0.87224,58.0,Interval.in_1_minute,57250440.0
3557,3557,2023-10-25 14:55:00,OANDA:AUDCAD,0.87224,0.872245,0.87218,0.87224,29.0,Interval.in_1_minute,57250500.0
3558,3558,2023-10-25 14:56:00,OANDA:AUDCAD,0.87224,0.87224,0.87216,0.87217,28.0,Interval.in_1_minute,57250560.0
3559,3559,2023-10-25 14:57:00,OANDA:AUDCAD,0.87217,0.872185,0.87215,0.87218,41.0,Interval.in_1_minute,57250620.0
3560,3560,2023-10-25 14:58:00,OANDA:AUDCAD,0.87218,0.872245,0.87216,0.87218,46.0,Interval.in_1_minute,57250680.0
3561,3561,2023-10-25 14:59:00,OANDA:AUDCAD,0.87218,0.8723,0.87218,0.87228,38.0,Interval.in_1_minute,57250740.0
3562,3562,2023-10-25 15:00:00,OANDA:AUDCAD,0.87228,0.87248,0.87228,0.8724,120.0,Interval.in_1_minute,57250800.0
3563,3563,2023-10-25 15:01:00,OANDA:AUDCAD,0.8724,0.8724,0.87229,0.87232,118.0,Interval.in_1_minute,57250860.0
3564,3564,2023-10-25 15:02:00,OANDA:AUDCAD,0.87232,0.87232,0.87217,0.8722,30.0,Interval.in_1_minute,57250920.0
3565,3565,2023-10-25 15:03:00,OANDA:AUDCAD,0.8722,0.872305,0.8722,0.87229,28.0,Interval.in_1_minute,57250980.0
3566,3566,2023-10-25 15:04:00,OANDA:AUDCAD,0.87229,0.87232,0.87226,0.87232,56.0,Interval.in_1_minute,57251040.0
3567,3567,2023-10-25 15:05:00,OANDA:AUDCAD,0.87232,0.872465,0.8723,0.87244,48.0,Interval.in_1_minute,57251100.0
3568,3568,2023-10-25 15:06:00,OANDA:AUDCAD,0.87244,0.87254,0.8724,0.87244,32.0,Interval.in_1_minute,57251160.0
3569,3569,2023-10-25 15:07:00,OANDA:AUDCAD,0.87244,0.87253,0.872375,0.87238,29.0,Interval.in_1_minute,57251220.0
3570,3570,2023-10-25 15:08:00,OANDA:AUDCAD,0.87238,0.87238,0.87229,0.87233,23.0,Interval.in_1_minute,57251280.0
3571,3571,2023-10-25 15:09:00,OANDA:AUDCAD,0.87233,0.87238,0.87228,0.87234,46.0,Interval.in_1_minute,57251340.0
3572,3572,2023-10-25 15:10:00,OANDA:AUDCAD,0.87234,0.8724,0.8723,0.87234,26.0,Interval.in_1_minute,57251400.0
3573,3573,2023-10-25 15:11:00,OANDA:AUDCAD,0.87234,0.872365,0.87226,0.87232,47.0,Interval.in_1_minute,57251460.0
3574,3574,2023-10-25 15:12:00,OANDA:AUDCAD,0.87232,0.87247,0.87232,0.87246,51.0,Interval.in_1_minute,57251520.0
3575,3575,2023-10-25 15:13:00,OANDA:AUDCAD,0.87246,0.872605,0.87246,0.87252,37.0,Interval.in_1_minute,57251580.0
3576,3576,2023-10-25 15:14:00,OANDA:AUDCAD,0.87252,0.872585,0.87244,0.87258,47.0,Interval.in_1_minute,57251640.0
3577,3577,2023-10-25 15:15:00,OANDA:AUDCAD,0.87258,0.87261,0.87251,0.87257,54.0,Interval.in_1_minute,57251700.0
3578,3578,2023-10-25 15:16:00,OANDA:AUDCAD,0.87257,0.8726,0.87243,0.87259,50.0,Interval.in_1_minute,57251760.0
3579,3579,2023-10-25 15:17:00,OANDA:AUDCAD,0.87259,0.87262,0.872495,0.87253,71.0,Interval.in_1_minute,57251820.0
3580,3580,2023-10-25 15:18:00,OANDA:AUDCAD,0.87253,0.8727,0.87252,0.87268,76.0,Interval.in_1_minute,57251880.0
3581,3581,2023-10-25 15:19:00,OANDA:AUDCAD,0.87268,0.87284,0.87268,0.8728,62.0,Interval.in_1_minute,57251940.0
3582,3582,2023-10-25 15:20:00,OANDA:AUDCAD,0.8728,0.87287,0.87272,0.8728,85.0,Interval.in_1_minute,57252000.0
3583,3583,2023-10-25 15:21:00,OANDA:AUDCAD,0.8728,0.87284,0.87272,0.87279,71.0,Interval.in_1_minute,57252060.0
3584,3584,2023-10-25 15:22:00,OANDA:AUDCAD,0.87279,0.87279,0.872695,0.87272,33.0,Interval.in_1_minute,57252120.0
3585,3585,2023-10-25 15:23:00,OANDA:AUDCAD,0.87272,0.87278,0.87262,0.87264,40.0,Interval.in_1_minute,57252180.0
3586,3586,2023-10-25 15:24:00,OANDA:AUDCAD,0.87264,0.87268,0.8726,0.87268,65.0,Interval.in_1_minute,57252240.0
3587,3587,2023-10-25 15:25:00,OANDA:AUDCAD,0.87268,0.87269,0.87248,0.87251,115.0,Interval.in_1_minute,57252300.0
3588,3588,2023-10-25 15:26:00,OANDA:AUDCAD,0.87251,0.87258,0.872475,0.87249,59.0,Interval.in_1_minute,57252360.0
3589,3589,2023-10-25 15:27:00,OANDA:AUDCAD,0.87249,0.87258,0.872415,0.87258,34.0,Interval.in_1_minute,57252420.0
3590,3590,2023-10-25 15:28:00,OANDA:AUDCAD,0.87258,0.87262,0.87244,0.8726,51.0,Interval.in_1_minute,57252480.0
3591,3591,2023-10-25 15:29:00,OANDA:AUDCAD,0.8726,0.87277,0.8726,0.87274,86.0,Interval.in_1_minute,57252540.0
3592,3592,2023-10-25 15:30:00,OANDA:AUDCAD,0.87274,0.872805,0.87265,0.8728,86.0,Interval.in_1_minute,57252600.0
3593,3593,2023-10-25 15:31:00,OANDA:AUDCAD,0.8728,0.87285,0.872735,0.87279,68.0,Interval.in_1_minute,57252660.0
3594,3594,2023-10-25 15:32:00,OANDA:AUDCAD,0.87279,0.87284,0.8727,0.87272,71.0,Interval.in_1_minute,57252720.0
3595,3595,2023-10-25 15:33:00,OANDA:AUDCAD,0.87272,0.87283,0.87262,0.87276,70.0,Interval.in_1_minute,57252780.0
3596,3596,2023-10-25 15:34:00,OANDA:AUDCAD,0.87276,0.87281,0.87272,0.87278,52.0,Interval.in_1_minute,57252840.0
3597,3597,2023-10-25 15:35:00,OANDA:AUDCAD,0.87278,0.87281,0.87271,0.87272,53.0,Interval.in_1_minute,57252900.0
3598,3598,2023-10-25 15:36:00,OANDA:AUDCAD,0.87272,0.872765,0.87252,0.87262,75.0,Interval.in_1_minute,57252960.0
3599,3599,2023-10-25 15:37:00,OANDA:AUDCAD,0.87262,0.87274,0.87256,0.8727,70.0,Interval.in_1_minute,57253020.0
3600,3600,2023-10-25 15:38:00,OANDA:AUDCAD,0.8727,0.87278,0.87258,0.87272,90.0,Interval.in_1_minute,57253080.0
3601,3601,2023-10-25 15:39:00,OANDA:AUDCAD,0.87272,0.87272,0.872535,0.87254,73.0,Interval.in_1_minute,57253140.0
3602,3602,2023-10-25 15:40:00,OANDA:AUDCAD,0.87254,0.872665,0.87248,0.87256,43.0,Interval.in_1_minute,57253200.0
3603,3603,2023-10-25 15:41:00,OANDA:AUDCAD,0.87256,0.87262,0.87252,0.87262,48.0,Interval.in_1_minute,57253260.0
3604,3604,2023-10-25 15:42:00,OANDA:AUDCAD,0.87262,0.87268,0.87257,0.87262,43.0,Interval.in_1_minute,57253320.0
3605,3605,2023-10-25 15:43:00,OANDA:AUDCAD,0.87262,0.87276,0.8726,0.87266,55.0,Interval.in_1_minute,57253380.0
3606,3606,2023-10-25 15:44:00,OANDA:AUDCAD,0.87266,0.87278,0.87259,0.87272,59.0,Interval.in_1_minute,57253440.0
3607,3607,2023-10-25 15:45:00,OANDA:AUDCAD,0.87272,0.87285,0.87266,0.87282,82.0,Interval.in_1_minute,57253500.0
3608,3608,2023-10-25 15:46:00,OANDA:AUDCAD,0.87282,0.87292,0.872735,0.87274,59.0,Interval.in_1_minute,57253560.0
3609,3609,2023-10-25 15:47:00,OANDA:AUDCAD,0.87274,0.87294,0.87271,0.87284,54.0,Interval.in_1_minute,57253620.0
3610,3610,2023-10-25 15:48:00,OANDA:AUDCAD,0.87284,0.87284,0.87273,0.87276,53.0,Interval.in_1_minute,57253680.0
3611,3611,2023-10-25 15:49:00,OANDA:AUDCAD,0.87276,0.8728,0.87271,0.8728,73.0,Interval.in_1_minute,57253740.0
3612,3612,2023-10-25 15:50:00,OANDA:AUDCAD,0.8728,0.87311,0.8728,0.87302,94.0,Interval.in_1_minute,57253800.0
3613,3613,2023-10-25 15:51:00,OANDA:AUDCAD,0.87302,0.87305,0.872955,0.87304,70.0,Interval.in_1_minute,57253860.0
3614,3614,2023-10-25 15:52:00,OANDA:AUDCAD,0.87304,0.87305,0.87294,0.87302,89.0,Interval.in_1_minute,57253920.0
3615,3615,2023-10-25 15:53:00,OANDA:AUDCAD,0.87302,0.873165,0.87296,0.87314,78.0,Interval.in_1_minute,57253980.0
3616,3616,2023-10-25 15:54:00,OANDA:AUDCAD,0.87314,0.8732,0.8731,0.87318,35.0,Interval.in_1_minute,57254040.0
3617,3617,2023-10-25 15:55:00,OANDA:AUDCAD,0.87318,0.8732,0.87308,0.87311,26.0,Interval.in_1_minute,57254100.0
3618,3618,2023-10-25 15:56:00,OANDA:AUDCAD,0.87311,0.873205,0.87308,0.87313,29.0,Interval.in_1_minute,57254160.0
3619,3619,2023-10-25 15:57:00,OANDA:AUDCAD,0.87313,0.87314,0.87302,0.87312,41.0,Interval.in_1_minute,57254220.0
3620,3620,2023-10-25 15:58:00,OANDA:AUDCAD,0.87312,0.87314,0.87296,0.87296,29.0,Interval.in_1_minute,57254280.0
3621,3621,2023-10-25 15:59:00,OANDA:AUDCAD,0.87296,0.87302,0.87291,0.87298,20.0,Interval.in_1_minute,57254340.0
3622,3622,2023-10-25 16:00:00,OANDA:AUDCAD,0.87298,0.87316,0.87296,0.87308,79.0,Interval.in_1_minute,57254400.0
3623,3623,2023-10-25 16:01:00,OANDA:AUDCAD,0.87308,0.87312,0.872955,0.87296,47.0,Interval.in_1_minute,57254460.0
3624,3624,2023-10-25 16:02:00,OANDA:AUDCAD,0.87296,0.8732,0.87296,0.8732,47.0,Interval.in_1_minute,57254520.0
3625,3625,2023-10-25 16:03:00,OANDA:AUDCAD,0.8732,0.8732,0.87306,0.87312,34.0,Interval.in_1_minute,57254580.0
3626,3626,2023-10-25 16:04:00,OANDA:AUDCAD,0.87312,0.87329,0.873095,0.87329,48.0,Interval.in_1_minute,57254640.0
3627,3627,2023-10-25 16:05:00,OANDA:AUDCAD,0.87329,0.87333,0.87308,0.8731,51.0,Interval.in_1_minute,57254700.0
3628,3628,2023-10-25 16:06:00,OANDA:AUDCAD,0.8731,0.87322,0.87308,0.87318,20.0,Interval.in_1_minute,57254760.0
3629,3629,2023-10-25 16:07:00,OANDA:AUDCAD,0.87318,0.87322,0.87308,0.87318,51.0,Interval.in_1_minute,57254820.0
3630,3630,2023-10-25 16:08:00,OANDA:AUDCAD,0.87318,0.873205,0.87308,0.87315,23.0,Interval.in_1_minute,57254880.0
3631,3631,2023-10-25 16:09:00,OANDA:AUDCAD,0.87315,0.87322,0.87314,0.8732,34.0,Interval.in_1_minute,57254940.0
3632,3632,2023-10-25 16:10:00,OANDA:AUDCAD,0.8732,0.873325,0.87318,0.87332,20.0,Interval.in_1_minute,57255000.0
3633,3633,2023-10-25 16:11:00,OANDA:AUDCAD,0.87332,0.873365,0.873255,0.87328,35.0,Interval.in_1_minute,57255060.0
3634,3634,2023-10-25 16:12:00,OANDA:AUDCAD,0.87328,0.87332,0.8732,0.87324,22.0,Interval.in_1_minute,57255120.0
3635,3635,2023-10-25 16:13:00,OANDA:AUDCAD,0.87324,0.87334,0.87324,0.87326,37.0,Interval.in_1_minute,57255180.0
3636,3636,2023-10-25 16:14:00,OANDA:AUDCAD,0.87326,0.873285,0.873175,0.87324,31.0,Interval.in_1_minute,57255240.0
3637,3637,2023-10-25 16:15:00,OANDA:AUDCAD,0.87324,0.873285,0.873195,0.87328,34.0,Interval.in_1_minute,57255300.0
3638,3638,2023-10-25 16:16:00,OANDA:AUDCAD,0.87328,0.8734,0.87322,0.87332,37.0,Interval.in_1_minute,57255360.0
3639,3639,2023-10-25 16:17:00,OANDA:AUDCAD,0.87332,0.87332,0.87315,0.87315,36.0,Interval.in_1_minute,57255420.0
3640,3640,2023-10-25 16:18:00,OANDA:AUDCAD,0.87315,0.87331,0.87315,0.87326,37.0,Interval.in_1_minute,57255480.0
3641,3641,2023-10-25 16:19:00,OANDA:AUDCAD,0.87326,0.87334,0.87326,0.87334,20.0,Interval.in_1_minute,57255540.0
3642,3642,2023-10-25 16:20:00,OANDA:AUDCAD,0.87334,0.87341,0.87326,0.87341,24.0,Interval.in_1_minute,57255600.0
3643,3643,2023-10-25 16:21:00,OANDA:AUDCAD,0.87341,0.873425,0.873335,0.87342,13.0,Interval.in_1_minute,57255660.0
3644,3644,2023-10-25 16:22:00,OANDA:AUDCAD,0.87342,0.87345,0.873375,0.87345,11.0,Interval.in_1_minute,57255720.0
3645,3645,2023-10-25 16:23:00,OANDA:AUDCAD,0.87345,0.873505,0.873355,0.87342,37.0,Interval.in_1_minute,57255780.0
3646,3646,2023-10-25 16:24:00,OANDA:AUDCAD,0.87342,0.87344,0.873335,0.87338,29.0,Interval.in_1_minute,57255840.0
3647,3647,2023-10-25 16:25:00,OANDA:AUDCAD,0.87338,0.873485,0.87334,0.87346,44.0,Interval.in_1_minute,57255900.0
3648,3648,2023-10-25 16:26:00,OANDA:AUDCAD,0.87346,0.873525,0.8734,0.87345,21.0,Interval.in_1_minute,57255960.0
3649,3649,2023-10-25 16:27:00,OANDA:AUDCAD,0.87345,0.87348,0.873315,0.87333,48.0,Interval.in_1_minute,57256020.0
3650,3650,2023-10-25 16:28:00,OANDA:AUDCAD,0.87333,0.87333,0.87318,0.8732,58.0,Interval.in_1_minute,57256080.0
3651,3651,2023-10-25 16:29:00,OANDA:AUDCAD,0.8732,0.873245,0.87308,0.8731,78.0,Interval.in_1_minute,57256140.0
3652,3652,2023-10-25 16:30:00,OANDA:AUDCAD,0.8731,0.873145,0.87292,0.87304,179.0,Interval.in_1_minute,57256200.0
3653,3653,2023-10-25 16:31:00,OANDA:AUDCAD,0.87304,0.87308,0.8728,0.87286,89.0,Interval.in_1_minute,57256260.0
3654,3654,2023-10-25 16:32:00,OANDA:AUDCAD,0.87286,0.87286,0.87257,0.87268,105.0,Interval.in_1_minute,57256320.0
3655,3655,2023-10-25 16:33:00,OANDA:AUDCAD,0.87268,0.87268,0.87246,0.87255,61.0,Interval.in_1_minute,57256380.0
3656,3656,2023-10-25 16:34:00,OANDA:AUDCAD,0.87255,0.8726,0.872475,0.87248,88.0,Interval.in_1_minute,57256440.0
3657,3657,2023-10-25 16:35:00,OANDA:AUDCAD,0.87248,0.8725,0.872135,0.87218,110.0,Interval.in_1_minute,57256500.0
3658,3658,2023-10-25 16:36:00,OANDA:AUDCAD,0.87218,0.87219,0.87188,0.87191,129.0,Interval.in_1_minute,57256560.0
3659,3659,2023-10-25 16:37:00,OANDA:AUDCAD,0.87191,0.87197,0.87148,0.87148,168.0,Interval.in_1_minute,57256620.0
3660,3660,2023-10-25 16:38:00,OANDA:AUDCAD,0.87148,0.87196,0.87148,0.87191,133.0,Interval.in_1_minute,57256680.0
3661,3661,2023-10-25 16:39:00,OANDA:AUDCAD,0.87191,0.87201,0.87182,0.87185,162.0,Interval.in_1_minute,57256740.0
3662,3662,2023-10-25 16:40:00,OANDA:AUDCAD,0.87185,0.87195,0.87184,0.8719,75.0,Interval.in_1_minute,57256800.0
3663,3663,2023-10-25 16:41:00,OANDA:AUDCAD,0.8719,0.8719,0.8717,0.87182,42.0,Interval.in_1_minute,57256860.0
3664,3664,2023-10-25 16:42:00,OANDA:AUDCAD,0.87182,0.872,0.87178,0.8719,56.0,Interval.in_1_minute,57256920.0
3665,3665,2023-10-25 16:43:00,OANDA:AUDCAD,0.8719,0.8719,0.8718,0.87186,35.0,Interval.in_1_minute,57256980.0
3666,3666,2023-10-25 16:44:00,OANDA:AUDCAD,0.87186,0.87192,0.871815,0.87184,42.0,Interval.in_1_minute,57257040.0
3667,3667,2023-10-25 16:45:00,OANDA:AUDCAD,0.87184,0.87191,0.87158,0.87166,98.0,Interval.in_1_minute,57257100.0
3668,3668,2023-10-25 16:46:00,OANDA:AUDCAD,0.87166,0.87172,0.87148,0.87156,62.0,Interval.in_1_minute,57257160.0
3669,3669,2023-10-25 16:47:00,OANDA:AUDCAD,0.87156,0.87186,0.8715,0.87186,54.0,Interval.in_1_minute,57257220.0
3670,3670,2023-10-25 16:48:00,OANDA:AUDCAD,0.87186,0.87213,0.87186,0.87212,68.0,Interval.in_1_minute,57257280.0
3671,3671,2023-10-25 16:49:00,OANDA:AUDCAD,0.87212,0.872205,0.87203,0.8722,41.0,Interval.in_1_minute,57257340.0
3672,3672,2023-10-25 16:50:00,OANDA:AUDCAD,0.8722,0.8724,0.87214,0.8724,52.0,Interval.in_1_minute,57257400.0
3673,3673,2023-10-25 16:51:00,OANDA:AUDCAD,0.8724,0.87254,0.8724,0.87245,40.0,Interval.in_1_minute,57257460.0
3674,3674,2023-10-25 16:52:00,OANDA:AUDCAD,0.87245,0.872565,0.8724,0.87242,68.0,Interval.in_1_minute,57257520.0
3675,3675,2023-10-25 16:53:00,OANDA:AUDCAD,0.87242,0.87243,0.87208,0.87214,66.0,Interval.in_1_minute,57257580.0
3676,3676,2023-10-25 16:54:00,OANDA:AUDCAD,0.87214,0.87222,0.87208,0.87218,74.0,Interval.in_1_minute,57257640.0
3677,3677,2023-10-25 16:55:00,OANDA:AUDCAD,0.87218,0.87238,0.87218,0.87234,63.0,Interval.in_1_minute,57257700.0
3678,3678,2023-10-25 16:56:00,OANDA:AUDCAD,0.87234,0.87256,0.87232,0.87244,50.0,Interval.in_1_minute,57257760.0
3679,3679,2023-10-25 16:57:00,OANDA:AUDCAD,0.87244,0.872585,0.872395,0.8724,56.0,Interval.in_1_minute,57257820.0
3680,3680,2023-10-25 16:58:00,OANDA:AUDCAD,0.8724,0.87255,0.8723,0.8725,42.0,Interval.in_1_minute,57257880.0
3681,3681,2023-10-25 16:59:00,OANDA:AUDCAD,0.8725,0.8725,0.87204,0.87219,158.0,Interval.in_1_minute,57257940.0
3682,3682,2023-10-25 17:00:00,OANDA:AUDCAD,0.87219,0.87263,0.87201,0.87228,400.0,Interval.in_1_minute,57258000.0
3683,3683,2023-10-25 17:01:00,OANDA:AUDCAD,0.87228,0.8726,0.87212,0.8726,165.0,Interval.in_1_minute,57258060.0
3684,3684,2023-10-25 17:02:00,OANDA:AUDCAD,0.8726,0.87299,0.8726,0.87286,122.0,Interval.in_1_minute,57258120.0
3685,3685,2023-10-25 17:03:00,OANDA:AUDCAD,0.87286,0.873305,0.87286,0.87317,152.0,Interval.in_1_minute,57258180.0
3686,3686,2023-10-25 17:04:00,OANDA:AUDCAD,0.87317,0.87354,0.87294,0.87352,127.0,Interval.in_1_minute,57258240.0
3687,3687,2023-10-25 17:05:00,OANDA:AUDCAD,0.87352,0.87384,0.87342,0.8735,149.0,Interval.in_1_minute,57258300.0
3688,3688,2023-10-25 17:06:00,OANDA:AUDCAD,0.8735,0.87351,0.87276,0.87286,124.0,Interval.in_1_minute,57258360.0
3689,3689,2023-10-25 17:07:00,OANDA:AUDCAD,0.87286,0.87292,0.872515,0.87259,141.0,Interval.in_1_minute,57258420.0
3690,3690,2023-10-25 17:08:00,OANDA:AUDCAD,0.87259,0.873025,0.87259,0.87293,152.0,Interval.in_1_minute,57258480.0
3691,3691,2023-10-25 17:09:00,OANDA:AUDCAD,0.87293,0.87311,0.87292,0.87308,121.0,Interval.in_1_minute,57258540.0
3692,3692,2023-10-25 17:10:00,OANDA:AUDCAD,0.87308,0.87334,0.87304,0.87318,84.0,Interval.in_1_minute,57258600.0
3693,3693,2023-10-25 17:11:00,OANDA:AUDCAD,0.87318,0.873285,0.87288,0.87289,149.0,Interval.in_1_minute,57258660.0
3694,3694,2023-10-25 17:12:00,OANDA:AUDCAD,0.87289,0.872985,0.872815,0.87294,91.0,Interval.in_1_minute,57258720.0
3695,3695,2023-10-25 17:13:00,OANDA:AUDCAD,0.87294,0.872985,0.87268,0.87292,148.0,Interval.in_1_minute,57258780.0
3696,3696,2023-10-25 17:14:00,OANDA:AUDCAD,0.87292,0.87297,0.8728,0.87288,176.0,Interval.in_1_minute,57258840.0
3697,3697,2023-10-25 17:15:00,OANDA:AUDCAD,0.87288,0.873085,0.87286,0.87304,201.0,Interval.in_1_minute,57258900.0
3698,3698,2023-10-25 17:16:00,OANDA:AUDCAD,0.87304,0.87304,0.872795,0.87297,142.0,Interval.in_1_minute,57258960.0
3699,3699,2023-10-25 17:17:00,OANDA:AUDCAD,0.87297,0.87298,0.87276,0.8729,126.0,Interval.in_1_minute,57259020.0
3700,3700,2023-10-25 17:18:00,OANDA:AUDCAD,0.8729,0.872905,0.87271,0.8729,74.0,Interval.in_1_minute,57259080.0
3701,3701,2023-10-25 17:19:00,OANDA:AUDCAD,0.8729,0.87302,0.87267,0.873,111.0,Interval.in_1_minute,57259140.0
3702,3702,2023-10-25 17:20:00,OANDA:AUDCAD,0.873,0.87304,0.87272,0.87272,62.0,Interval.in_1_minute,57259200.0
3703,3703,2023-10-25 17:21:00,OANDA:AUDCAD,0.87272,0.87282,0.87268,0.87274,120.0,Interval.in_1_minute,57259260.0
3704,3704,2023-10-25 17:22:00,OANDA:AUDCAD,0.87274,0.87284,0.8723,0.87236,94.0,Interval.in_1_minute,57259320.0
3705,3705,2023-10-25 17:23:00,OANDA:AUDCAD,0.87236,0.87245,0.87223,0.87238,122.0,Interval.in_1_minute,57259380.0
3706,3706,2023-10-25 17:24:00,OANDA:AUDCAD,0.87238,0.87248,0.87226,0.87234,103.0,Interval.in_1_minute,57259440.0
3707,3707,2023-10-25 17:25:00,OANDA:AUDCAD,0.87234,0.87254,0.87231,0.87242,105.0,Interval.in_1_minute,57259500.0
3708,3708,2023-10-25 17:26:00,OANDA:AUDCAD,0.87242,0.8726,0.87231,0.8726,148.0,Interval.in_1_minute,57259560.0
3709,3709,2023-10-25 17:27:00,OANDA:AUDCAD,0.8726,0.87265,0.872415,0.8725,155.0,Interval.in_1_minute,57259620.0
3710,3710,2023-10-25 17:28:00,OANDA:AUDCAD,0.8725,0.8727,0.872495,0.87263,160.0,Interval.in_1_minute,57259680.0
3711,3711,2023-10-25 17:29:00,OANDA:AUDCAD,0.87263,0.8727,0.87253,0.87259,101.0,Interval.in_1_minute,57259740.0
3712,3712,2023-10-25 17:30:00,OANDA:AUDCAD,0.87259,0.87263,0.87216,0.87236,174.0,Interval.in_1_minute,57259800.0
3713,3713,2023-10-25 17:31:00,OANDA:AUDCAD,0.87236,0.87264,0.87236,0.8725,136.0,Interval.in_1_minute,57259860.0
3714,3714,2023-10-25 17:32:00,OANDA:AUDCAD,0.8725,0.872545,0.87237,0.87254,121.0,Interval.in_1_minute,57259920.0
3715,3715,2023-10-25 17:33:00,OANDA:AUDCAD,0.87254,0.87282,0.87254,0.87276,145.0,Interval.in_1_minute,57259980.0
3716,3716,2023-10-25 17:34:00,OANDA:AUDCAD,0.87276,0.873005,0.87269,0.873,133.0,Interval.in_1_minute,57260040.0
3717,3717,2023-10-25 17:35:00,OANDA:AUDCAD,0.873,0.8731,0.87292,0.87308,173.0,Interval.in_1_minute,57260100.0
3718,3718,2023-10-25 17:36:00,OANDA:AUDCAD,0.87308,0.87314,0.873,0.87311,107.0,Interval.in_1_minute,57260160.0
3719,3719,2023-10-25 17:37:00,OANDA:AUDCAD,0.87311,0.87316,0.8727,0.87284,131.0,Interval.in_1_minute,57260220.0
3720,3720,2023-10-25 17:38:00,OANDA:AUDCAD,0.87284,0.87301,0.87276,0.87288,159.0,Interval.in_1_minute,57260280.0
3721,3721,2023-10-25 17:39:00,OANDA:AUDCAD,0.87288,0.87308,0.87284,0.87306,117.0,Interval.in_1_minute,57260340.0
3722,3722,2023-10-25 17:40:00,OANDA:AUDCAD,0.87306,0.87316,0.872675,0.87282,156.0,Interval.in_1_minute,57260400.0
3723,3723,2023-10-25 17:41:00,OANDA:AUDCAD,0.87282,0.873,0.87282,0.87287,96.0,Interval.in_1_minute,57260460.0
3724,3724,2023-10-25 17:42:00,OANDA:AUDCAD,0.87287,0.87296,0.872775,0.87286,94.0,Interval.in_1_minute,57260520.0
3725,3725,2023-10-25 17:43:00,OANDA:AUDCAD,0.87286,0.87298,0.87275,0.87289,110.0,Interval.in_1_minute,57260580.0
3726,3726,2023-10-25 17:44:00,OANDA:AUDCAD,0.87289,0.87289,0.872675,0.87274,75.0,Interval.in_1_minute,57260640.0
3727,3727,2023-10-25 17:45:00,OANDA:AUDCAD,0.87274,0.87291,0.87258,0.87285,134.0,Interval.in_1_minute,57260700.0
3728,3728,2023-10-25 17:46:00,OANDA:AUDCAD,0.87285,0.87296,0.87274,0.8729,123.0,Interval.in_1_minute,57260760.0
3729,3729,2023-10-25 17:47:00,OANDA:AUDCAD,0.8729,0.87315,0.87288,0.8731,141.0,Interval.in_1_minute,57260820.0
3730,3730,2023-10-25 17:48:00,OANDA:AUDCAD,0.8731,0.87324,0.87302,0.87322,110.0,Interval.in_1_minute,57260880.0
3731,3731,2023-10-25 17:49:00,OANDA:AUDCAD,0.87322,0.87327,0.87306,0.87326,86.0,Interval.in_1_minute,57260940.0
3732,3732,2023-10-25 17:50:00,OANDA:AUDCAD,0.87326,0.8733,0.872975,0.873,107.0,Interval.in_1_minute,57261000.0
3733,3733,2023-10-25 17:51:00,OANDA:AUDCAD,0.873,0.873,0.872835,0.87288,171.0,Interval.in_1_minute,57261060.0
3734,3734,2023-10-25 17:52:00,OANDA:AUDCAD,0.87288,0.87291,0.87275,0.87282,96.0,Interval.in_1_minute,57261120.0
3735,3735,2023-10-25 17:53:00,OANDA:AUDCAD,0.87282,0.873005,0.872735,0.87292,87.0,Interval.in_1_minute,57261180.0
3736,3736,2023-10-25 17:54:00,OANDA:AUDCAD,0.87292,0.87298,0.87281,0.87281,51.0,Interval.in_1_minute,57261240.0
3737,3737,2023-10-25 17:55:00,OANDA:AUDCAD,0.87281,0.87291,0.87276,0.87282,77.0,Interval.in_1_minute,57261300.0
3738,3738,2023-10-25 17:56:00,OANDA:AUDCAD,0.87282,0.8729,0.87257,0.87264,94.0,Interval.in_1_minute,57261360.0
3739,3739,2023-10-25 17:57:00,OANDA:AUDCAD,0.87264,0.872845,0.87261,0.87282,78.0,Interval.in_1_minute,57261420.0
