,currency,interval,open_time,close_time,signal_type,open_price,close_price,is_profit
706,AUDCHF,Interval.in_5_minute,2023-12-11 18:55:32,2023-12-11 19:20:40,short,0.577,0.57662,True
707,GBPAUD,Interval.in_1_minute,2023-12-11 19:40:35,2023-12-11 19:44:42,short,1.91281,1.91276,True
708,GBPAUD,Interval.in_1_minute,2023-12-11 19:53:37,2023-12-11 19:57:44,short,1.9129,1.91276,True
709,AUDJPY,Interval.in_5_minute,2023-12-11 20:15:55,2023-12-11 20:41:03,short,96.035,96.049,False
710,AUDCAD,Interval.in_5_minute,2023-12-11 20:31:14,2023-12-11 20:56:22,short,0.89104,0.89128,False
711,EURJPY,Interval.in_5_minute,2023-12-11 22:01:06,2023-12-11 22:26:13,short,157.283,157.372,False
712,EURJPY,Interval.in_5_minute,2023-12-11 22:16:02,2023-12-11 22:41:09,short,157.354,157.375,False
713,GBPAUD,Interval.in_1_minute,2023-12-12 10:02:29,2023-12-12 10:06:36,short,1.90562,1.90648,False
714,EURJPY,Interval.in_3_minute,2023-12-12 10:03:30,2023-12-12 10:15:37,short,156.776,156.926,False
715,EURJPY,Interval.in_1_minute,2023-12-12 10:29:31,2023-12-12 10:33:38,long,156.947,157.038,True
716,AUDUSD,Interval.in_1_minute,2023-12-12 10:35:29,2023-12-12 10:39:37,short,0.65886,0.65878,True
717,EURJPY,Interval.in_3_minute,2023-12-12 10:27:29,2023-12-12 10:39:38,long,156.892,157.068,True
718,EURJPY,Interval.in_1_minute,2023-12-12 10:42:30,2023-12-12 10:46:37,long,156.997,156.982,False
719,EURJPY,Interval.in_1_minute,2023-12-12 10:55:33,2023-12-12 10:59:41,long,156.849,156.982,True
720,EURCAD,Interval.in_3_minute,2023-12-12 11:03:38,2023-12-12 11:15:46,long,1.46308,1.46304,False
721,EURJPY,Interval.in_1_minute,2023-12-12 12:01:20,2023-12-12 12:05:28,long,156.906,156.918,True
722,EURJPY,Interval.in_1_minute,2023-12-12 13:51:35,2023-12-12 13:55:43,long,156.72,156.754,True
723,AUDCAD,Interval.in_1_minute,2023-12-12 13:54:35,2023-12-12 13:58:41,short,0.8937,0.89388,False
724,EURJPY,Interval.in_1_minute,2023-12-12 14:20:36,2023-12-12 14:24:43,long,156.779,156.812,True
725,GBPUSD,Interval.in_1_minute,2023-12-12 14:40:49,2023-12-12 14:44:56,short,1.25721,1.2574,False
726,GBPUSD,Interval.in_1_minute,2023-12-12 14:44:29,2023-12-12 14:48:35,short,1.2574,1.25746,False
727,EURUSD,Interval.in_3_minute,2023-12-12 14:39:44,2023-12-12 14:51:52,short,1.0803,1.08021,True
728,EURUSD,Interval.in_3_minute,2023-12-12 14:42:28,2023-12-12 14:54:34,short,1.0805,1.07994,True
729,AUDCAD,Interval.in_1_minute,2023-12-12 15:10:29,2023-12-12 15:14:36,short,0.8938,0.89412,False
730,GBPAUD,Interval.in_1_minute,2023-12-12 15:26:32,2023-12-12 15:30:39,long,1.90974,1.91042,True
731,EURCAD,Interval.in_1_minute,2023-12-12 15:32:22,2023-12-12 15:36:29,long,1.46628,1.46514,False
732,EURCAD,Interval.in_3_minute,2023-12-12 15:30:56,2023-12-12 15:43:04,long,1.46545,1.46456,False
733,EURCAD,Interval.in_3_minute,2023-12-12 15:36:32,2023-12-12 15:48:39,long,1.46514,1.46376,False
734,EURUSD,Interval.in_5_minute,2023-12-12 15:25:30,2023-12-12 15:50:37,long,1.08082,1.0789,False
735,EURJPY,Interval.in_1_minute,2023-12-12 15:55:32,2023-12-12 15:59:38,short,157.07,156.988,True
736,AUDCAD,Interval.in_1_minute,2023-12-12 15:58:18,2023-12-12 16:02:24,short,0.89108,0.89174,False
737,EURUSD,Interval.in_1_minute,2023-12-12 16:00:47,2023-12-12 16:04:56,long,1.07763,1.07804,True
738,AUDUSD,Interval.in_3_minute,2023-12-12 15:54:30,2023-12-12 16:06:37,long,0.6566,0.65626,False
739,EURUSD,Interval.in_1_minute,2023-12-12 16:25:27,2023-12-12 16:29:34,long,1.07905,1.07838,False
740,EURUSD,Interval.in_1_minute,2023-12-12 16:28:18,2023-12-12 16:32:24,long,1.07862,1.0777,False
741,AUDCHF,Interval.in_1_minute,2023-12-12 16:34:22,2023-12-12 16:38:29,short,0.57448,0.57408,True
742,AUDCHF,Interval.in_1_minute,2023-12-12 16:35:33,2023-12-12 16:39:39,short,0.57444,0.57393,True
743,GBPUSD,Interval.in_1_minute,2023-12-12 16:47:24,2023-12-12 16:51:30,short,1.25196,1.25268,False
744,EURUSD,Interval.in_5_minute,2023-12-12 16:45:55,2023-12-12 17:11:02,short,1.07702,1.07816,False
745,GBPUSD,Interval.in_3_minute,2023-12-12 17:27:34,2023-12-12 17:39:40,short,1.25495,1.25443,True
746,AUDCHF,Interval.in_1_minute,2023-12-12 17:36:34,2023-12-12 17:40:42,short,0.57418,0.5743,False
747,AUDCHF,Interval.in_1_minute,2023-12-12 17:38:25,2023-12-12 17:42:31,short,0.5742,0.57442,False
748,GBPUSD,Interval.in_5_minute,2023-12-12 17:25:35,2023-12-12 17:50:42,short,1.25515,1.2555,False
749,AUDUSD,Interval.in_1_minute,2023-12-12 17:51:33,2023-12-12 17:55:40,short,0.65581,0.65582,False
750,AUDUSD,Interval.in_1_minute,2023-12-12 17:53:20,2023-12-12 17:57:27,short,0.6558,0.65566,True
751,EURCAD,Interval.in_1_minute,2023-12-12 18:06:29,2023-12-12 18:10:35,short,1.46751,1.4683,False
752,AUDCHF,Interval.in_1_minute,2023-12-12 18:12:33,2023-12-12 18:16:40,long,0.57466,0.57458,False
753,AUDUSD,Interval.in_3_minute,2023-12-12 18:09:30,2023-12-12 18:21:36,short,0.6564,0.65611,True
754,AUDUSD,Interval.in_1_minute,2023-12-12 18:23:23,2023-12-12 18:27:30,short,0.65625,0.65604,True
755,AUDUSD,Interval.in_5_minute,2023-12-12 18:05:27,2023-12-12 18:30:35,short,0.65621,0.65606,True
756,AUDJPY,Interval.in_1_minute,2023-12-12 18:33:33,2023-12-12 18:37:39,long,95.514,95.506,False
757,EURUSD,Interval.in_1_minute,2023-12-12 18:38:20,2023-12-12 18:42:26,short,1.07877,1.07897,False
758,AUDUSD,Interval.in_3_minute,2023-12-12 18:36:32,2023-12-12 18:48:39,short,0.65586,0.65602,False
759,AUDJPY,Interval.in_5_minute,2023-12-12 18:31:03,2023-12-12 18:56:11,long,95.53,95.412,False
760,AUDUSD,Interval.in_3_minute,2023-12-12 18:45:55,2023-12-12 18:58:02,long,0.6562,0.65577,False
761,GBPAUD,Interval.in_1_minute,2023-12-12 19:00:51,2023-12-12 19:04:58,short,1.91326,1.91344,False
762,GBPUSD,Interval.in_1_minute,2023-12-12 19:05:36,2023-12-12 19:09:42,short,1.25492,1.25434,True
763,GBPAUD,Interval.in_3_minute,2023-12-12 19:03:38,2023-12-12 19:15:44,short,1.91355,1.91476,False
764,EURJPY,Interval.in_1_minute,2023-12-12 19:29:19,2023-12-12 19:33:26,long,157.194,157.158,False
765,EURCAD,Interval.in_3_minute,2023-12-12 19:24:34,2023-12-12 19:36:41,long,1.46922,1.46896,False
766,EURCAD,Interval.in_3_minute,2023-12-12 19:27:34,2023-12-12 19:39:40,long,1.46916,1.46872,False
767,GBPUSD,Interval.in_1_minute,2023-12-12 19:59:26,2023-12-12 20:03:33,short,1.25452,1.25547,False
768,AUDJPY,Interval.in_1_minute,2023-12-12 20:05:32,2023-12-12 20:09:39,short,95.426,95.409,True
769,EURJPY,Interval.in_1_minute,2023-12-12 20:07:19,2023-12-12 20:11:26,long,157.09,157.079,False
770,AUDJPY,Interval.in_1_minute,2023-12-12 20:08:23,2023-12-12 20:12:29,short,95.406,95.395,True
771,EURCAD,Interval.in_3_minute,2023-12-12 20:03:30,2023-12-12 20:15:36,short,1.4686,1.46858,True
772,EURCAD,Interval.in_3_minute,2023-12-12 20:21:30,2023-12-12 20:33:37,short,1.46832,1.46724,True
773,EURCAD,Interval.in_3_minute,2023-12-12 20:27:33,2023-12-12 20:39:41,short,1.46815,1.46758,True
774,EURUSD,Interval.in_1_minute,2023-12-12 22:05:30,2023-12-12 22:09:37,long,1.07922,1.07926,True
775,AUDJPY,Interval.in_1_minute,2023-12-12 22:55:33,2023-12-12 22:59:41,short,95.439,95.439,True
776,GBPUSD,Interval.in_3_minute,2023-12-13 10:09:39,2023-12-13 10:21:46,short,1.25306,1.25353,False
777,AUDJPY,Interval.in_5_minute,2023-12-13 10:15:53,2023-12-13 10:41:00,long,95.585,95.61,True
778,GBPUSD,Interval.in_3_minute,2023-12-13 10:30:55,2023-12-13 10:43:02,long,1.25274,1.25274,True
779,GBPUSD,Interval.in_1_minute,2023-12-13 10:40:32,2023-12-13 10:44:39,short,1.25274,1.25263,True
780,GBPUSD,Interval.in_3_minute,2023-12-13 10:33:37,2023-12-13 10:45:43,long,1.25271,1.25248,False
781,GBPUSD,Interval.in_1_minute,2023-12-13 10:42:29,2023-12-13 10:46:35,short,1.25274,1.25266,True
782,GBPUSD,Interval.in_1_minute,2023-12-13 10:43:50,2023-12-13 10:47:56,short,1.25284,1.25263,True
783,GBPAUD,Interval.in_5_minute,2023-12-13 10:35:40,2023-12-13 11:00:47,short,1.91214,1.9117,True
784,EURJPY,Interval.in_1_minute,2023-12-13 11:06:33,2023-12-13 11:10:40,short,157.28,157.275,True
785,EURJPY,Interval.in_1_minute,2023-12-13 11:07:38,2023-12-13 11:11:44,short,157.268,157.274,False
786,GBPAUD,Interval.in_3_minute,2023-12-13 11:00:57,2023-12-13 11:13:04,short,1.9117,1.91244,False
787,GBPAUD,Interval.in_3_minute,2023-12-13 11:12:39,2023-12-13 11:24:46,short,1.91244,1.91137,True
788,AUDJPY,Interval.in_1_minute,2023-12-13 11:31:21,2023-12-13 11:35:29,long,95.574,95.576,True
789,EURJPY,Interval.in_3_minute,2023-12-13 11:42:33,2023-12-13 11:54:40,short,157.232,157.264,False
790,GBPAUD,Interval.in_1_minute,2023-12-13 11:52:41,2023-12-13 11:56:48,short,1.90985,1.91052,False
791,GBPUSD,Interval.in_1_minute,2023-12-13 11:57:36,2023-12-13 12:01:42,short,1.25222,1.25258,False
792,GBPUSD,Interval.in_1_minute,2023-12-13 11:59:29,2023-12-13 12:03:37,short,1.25245,1.25245,True
793,EURJPY,Interval.in_1_minute,2023-12-13 12:26:28,2023-12-13 12:30:36,short,157.148,157.115,True
794,AUDJPY,Interval.in_1_minute,2023-12-13 12:30:56,2023-12-13 12:35:02,short,95.552,95.53,True
795,EURJPY,Interval.in_3_minute,2023-12-13 12:24:29,2023-12-13 12:36:35,short,157.124,157.11,True
796,GBPUSD,Interval.in_1_minute,2023-12-13 12:39:34,2023-12-13 12:43:41,short,1.25104,1.25115,False
797,AUDJPY,Interval.in_5_minute,2023-12-13 12:20:35,2023-12-13 12:45:43,long,95.561,95.544,False
798,AUDCAD,Interval.in_3_minute,2023-12-13 12:42:28,2023-12-13 12:54:35,long,0.89066,0.89061,False
799,AUDUSD,Interval.in_1_minute,2023-12-13 12:54:38,2023-12-13 12:58:45,short,0.65542,0.65542,True
800,AUDCAD,Interval.in_5_minute,2023-12-13 12:40:40,2023-12-13 13:05:46,long,0.89078,0.89076,False
801,AUDCHF,Interval.in_1_minute,2023-12-13 13:12:42,2023-12-13 13:16:49,short,0.57429,0.57417,True
802,GBPAUD,Interval.in_1_minute,2023-12-13 13:14:48,2023-12-13 13:18:54,long,1.90962,1.90995,True
803,AUDUSD,Interval.in_1_minute,2023-12-13 13:26:20,2023-12-13 13:30:27,long,0.65536,0.65525,False
804,GBPUSD,Interval.in_3_minute,2023-12-13 13:18:44,2023-12-13 13:30:52,short,1.25162,1.25222,False
805,EURJPY,Interval.in_1_minute,2023-12-13 13:30:50,2023-12-13 13:34:57,long,157.003,157.036,True
806,GBPUSD,Interval.in_3_minute,2023-12-13 13:24:32,2023-12-13 13:36:39,short,1.25208,1.25214,False
807,EURJPY,Interval.in_1_minute,2023-12-13 13:32:37,2023-12-13 13:36:44,long,156.982,157.055,True
808,GBPUSD,Interval.in_3_minute,2023-12-13 13:39:56,2023-12-13 13:52:02,short,1.25214,1.25212,True
809,EURUSD,Interval.in_1_minute,2023-12-13 13:54:30,2023-12-13 13:58:37,short,1.07837,1.07832,True
810,GBPUSD,Interval.in_5_minute,2023-12-13 13:35:51,2023-12-13 14:00:59,short,1.25228,1.25278,False
811,GBPUSD,Interval.in_1_minute,2023-12-13 13:57:33,2023-12-13 14:01:39,short,1.25222,1.2529,False
812,GBPUSD,Interval.in_1_minute,2023-12-13 13:59:19,2023-12-13 14:03:26,short,1.2526,1.25272,False
813,GBPUSD,Interval.in_1_minute,2023-12-13 14:00:38,2023-12-13 14:04:46,short,1.25278,1.25262,True
814,EURJPY,Interval.in_1_minute,2023-12-13 14:01:40,2023-12-13 14:05:47,short,157.029,157.066,False
815,AUDJPY,Interval.in_3_minute,2023-12-13 15:00:55,2023-12-13 15:13:02,short,95.498,95.482,True
816,EURJPY,Interval.in_3_minute,2023-12-13 15:03:34,2023-12-13 15:15:40,short,157.11,157.096,True
817,AUDJPY,Interval.in_1_minute,2023-12-13 15:29:21,2023-12-13 15:33:27,short,95.464,95.507,False
818,AUDJPY,Interval.in_3_minute,2023-12-13 15:27:54,2023-12-13 15:40:01,short,95.472,95.452,True
819,EURJPY,Interval.in_1_minute,2023-12-13 16:15:45,2023-12-13 16:19:52,short,156.813,156.797,True
820,AUDJPY,Interval.in_3_minute,2023-12-13 16:09:33,2023-12-13 16:21:40,long,95.506,95.486,False
821,EURJPY,Interval.in_1_minute,2023-12-13 16:19:18,2023-12-13 16:23:24,short,156.797,156.776,True
822,GBPUSD,Interval.in_3_minute,2023-12-13 16:33:34,2023-12-13 16:45:41,long,1.25238,1.25146,False
823,GBPUSD,Interval.in_3_minute,2023-12-13 16:36:36,2023-12-13 16:48:46,long,1.2521,1.25184,False
824,GBPUSD,Interval.in_3_minute,2023-12-13 16:39:33,2023-12-13 16:51:39,long,1.25123,1.25202,True
825,AUDJPY,Interval.in_1_minute,2023-12-13 16:48:33,2023-12-13 16:52:40,short,95.467,95.466,True
826,GBPUSD,Interval.in_1_minute,2023-12-13 16:50:35,2023-12-13 16:54:41,short,1.25224,1.25202,True
827,GBPUSD,Interval.in_5_minute,2023-12-13 16:31:05,2023-12-13 16:56:13,long,1.25334,1.25188,False
828,GBPUSD,Interval.in_5_minute,2023-12-13 16:35:32,2023-12-13 17:00:39,long,1.25265,1.25134,False
829,GBPAUD,Interval.in_1_minute,2023-12-13 17:30:50,2023-12-13 17:34:57,short,1.90436,1.90434,True
830,GBPAUD,Interval.in_1_minute,2023-12-13 17:35:33,2023-12-13 17:39:39,short,1.9042,1.90397,True
831,GBPAUD,Interval.in_3_minute,2023-12-13 17:39:36,2023-12-13 17:51:43,short,1.90397,1.90292,True
832,EURJPY,Interval.in_1_minute,2023-12-13 17:54:30,2023-12-13 17:58:36,short,156.688,156.692,False
833,AUDJPY,Interval.in_1_minute,2023-12-13 17:57:35,2023-12-13 18:01:43,short,95.576,95.563,True
834,AUDJPY,Interval.in_1_minute,2023-12-13 17:59:23,2023-12-13 18:03:29,short,95.568,95.574,False
835,EURJPY,Interval.in_5_minute,2023-12-13 17:50:30,2023-12-13 18:15:37,short,156.736,156.564,True
836,EURCAD,Interval.in_1_minute,2023-12-13 18:12:34,2023-12-13 18:16:41,short,1.4651,1.46426,True
837,AUDJPY,Interval.in_1_minute,2023-12-13 18:25:35,2023-12-13 18:29:42,long,95.532,95.534,True
838,EURUSD,Interval.in_3_minute,2023-12-13 18:39:33,2023-12-13 18:51:40,short,1.07889,1.07948,False
839,EURUSD,Interval.in_3_minute,2023-12-13 18:42:36,2023-12-13 18:54:42,short,1.07903,1.07928,False
840,GBPAUD,Interval.in_5_minute,2023-12-13 18:31:08,2023-12-13 18:56:16,short,1.90276,1.90342,False
841,GBPAUD,Interval.in_1_minute,2023-12-13 18:55:37,2023-12-13 18:59:43,long,1.90342,1.90317,False
842,GBPAUD,Interval.in_5_minute,2023-12-13 18:35:39,2023-12-13 19:00:46,short,1.90376,1.90312,True
843,AUDCAD,Interval.in_3_minute,2023-12-13 18:51:31,2023-12-13 19:03:39,long,0.89306,0.89308,True
844,AUDCAD,Interval.in_3_minute,2023-12-13 18:54:31,2023-12-13 19:06:38,long,0.89316,0.89307,False
845,EURUSD,Interval.in_5_minute,2023-12-13 18:46:00,2023-12-13 19:11:07,long,1.07912,1.07928,True
846,AUDCAD,Interval.in_5_minute,2023-12-13 18:50:27,2023-12-13 19:15:34,long,0.89302,0.89329,True
847,GBPAUD,Interval.in_1_minute,2023-12-13 19:18:35,2023-12-13 19:22:42,short,1.90324,1.90396,False
848,EURCAD,Interval.in_3_minute,2023-12-13 19:27:57,2023-12-13 19:40:03,long,1.46512,1.46528,True
849,AUDUSD,Interval.in_1_minute,2023-12-13 19:40:28,2023-12-13 19:44:35,short,0.65792,0.65777,True
850,EURCAD,Interval.in_5_minute,2023-12-13 19:25:30,2023-12-13 19:50:37,long,1.46529,1.46511,False
851,EURUSD,Interval.in_1_minute,2023-12-13 19:49:21,2023-12-13 19:53:28,short,1.07847,1.07854,False
852,GBPUSD,Interval.in_1_minute,2023-12-13 19:57:58,2023-12-13 20:02:05,short,1.25079,1.25072,True
853,AUDCAD,Interval.in_3_minute,2023-12-13 20:45:59,2023-12-13 20:58:07,short,0.89246,0.89284,False
854,AUDJPY,Interval.in_1_minute,2023-12-13 21:09:33,2023-12-13 21:13:40,long,95.577,95.64,True
855,AUDJPY,Interval.in_3_minute,2023-12-14 10:01:00,2023-12-14 10:13:08,long,95.286,95.179,False
856,AUDUSD,Interval.in_1_minute,2023-12-14 10:11:20,2023-12-14 10:15:28,short,0.67092,0.67128,False
857,AUDJPY,Interval.in_3_minute,2023-12-14 10:03:32,2023-12-14 10:15:39,long,95.244,95.145,False
858,AUDCAD,Interval.in_1_minute,2023-12-14 10:14:20,2023-12-14 10:18:27,long,0.90341,0.90349,True
859,AUDJPY,Interval.in_1_minute,2023-12-14 10:21:35,2023-12-14 10:25:42,long,95.03,95.091,True
860,EURUSD,Interval.in_1_minute,2023-12-14 10:32:19,2023-12-14 10:36:25,short,1.09017,1.09024,False
861,AUDUSD,Interval.in_3_minute,2023-12-14 10:30:59,2023-12-14 10:43:06,short,0.67157,0.67022,True
862,AUDCHF,Interval.in_1_minute,2023-12-14 10:39:32,2023-12-14 10:43:39,long,0.58468,0.58461,False
863,AUDUSD,Interval.in_3_minute,2023-12-14 10:33:28,2023-12-14 10:45:35,short,0.67156,0.66978,True
864,AUDJPY,Interval.in_1_minute,2023-12-14 10:45:48,2023-12-14 10:49:55,short,94.991,94.998,False
865,AUDJPY,Interval.in_1_minute,2023-12-14 10:47:26,2023-12-14 10:51:32,short,94.994,94.978,True
866,AUDUSD,Interval.in_1_minute,2023-12-14 10:52:24,2023-12-14 10:56:31,short,0.66973,0.67012,False
867,AUDUSD,Interval.in_5_minute,2023-12-14 10:35:35,2023-12-14 11:00:42,short,0.67146,0.66934,True
868,GBPAUD,Interval.in_1_minute,2023-12-14 11:03:35,2023-12-14 11:07:41,short,1.88902,1.88888,True
869,EURUSD,Interval.in_3_minute,2023-12-14 11:00:56,2023-12-14 11:13:03,long,1.0902,1.09112,True
870,EURCAD,Interval.in_1_minute,2023-12-14 11:12:32,2023-12-14 11:16:40,long,1.46896,1.4692,True
871,EURCAD,Interval.in_1_minute,2023-12-14 11:14:20,2023-12-14 11:18:27,long,1.46902,1.4691,True
872,EURUSD,Interval.in_1_minute,2023-12-14 11:15:41,2023-12-14 11:19:47,long,1.09079,1.09082,True
873,AUDUSD,Interval.in_5_minute,2023-12-14 10:55:27,2023-12-14 11:20:34,short,0.66998,0.67002,False
874,EURUSD,Interval.in_1_minute,2023-12-14 11:17:21,2023-12-14 11:21:27,long,1.09108,1.09062,False
875,GBPAUD,Interval.in_1_minute,2023-12-14 11:22:26,2023-12-14 11:26:32,short,1.88856,1.88875,False
876,AUDJPY,Interval.in_1_minute,2023-12-14 11:28:27,2023-12-14 11:32:35,short,94.885,94.923,False
877,EURCAD,Interval.in_5_minute,2023-12-14 11:20:35,2023-12-14 11:45:43,short,1.46858,1.46694,True
878,AUDJPY,Interval.in_1_minute,2023-12-14 11:55:40,2023-12-14 11:59:47,short,94.904,94.95,False
879,AUDCHF,Interval.in_1_minute,2023-12-14 12:05:33,2023-12-14 12:09:41,long,0.58364,0.58362,False
880,EURJPY,Interval.in_1_minute,2023-12-14 12:18:33,2023-12-14 12:22:40,long,154.482,154.516,True
881,EURJPY,Interval.in_1_minute,2023-12-14 12:20:29,2023-12-14 12:24:35,long,154.506,154.523,True
882,EURUSD,Interval.in_1_minute,2023-12-14 12:30:46,2023-12-14 12:34:53,short,1.09062,1.09078,False
883,EURUSD,Interval.in_1_minute,2023-12-14 12:32:21,2023-12-14 12:36:27,short,1.0908,1.09046,True
884,EURJPY,Interval.in_1_minute,2023-12-15 10:00:49,2023-12-15 10:04:56,long,156.088,156.131,True
885,AUDJPY,Interval.in_1_minute,2023-12-15 10:02:21,2023-12-15 10:06:27,short,95.3,95.344,False
886,EURJPY,Interval.in_1_minute,2023-12-15 10:05:31,2023-12-15 10:09:38,long,156.071,156.14,True
887,EURJPY,Interval.in_1_minute,2023-12-15 10:07:21,2023-12-15 10:11:29,long,156.148,156.118,False
888,EURJPY,Interval.in_1_minute,2023-12-15 10:09:30,2023-12-15 10:13:36,long,156.14,156.076,False
889,GBPUSD,Interval.in_1_minute,2023-12-15 10:10:33,2023-12-15 10:14:39,short,1.27686,1.27744,False
890,AUDJPY,Interval.in_3_minute,2023-12-15 10:03:33,2023-12-15 10:15:40,short,95.293,95.248,True
891,AUDUSD,Interval.in_1_minute,2023-12-15 10:19:22,2023-12-15 10:23:29,short,0.67146,0.67124,True
892,EURCAD,Interval.in_1_minute,2023-12-15 10:29:19,2023-12-15 10:33:27,short,1.46788,1.46651,True
893,EURJPY,Interval.in_1_minute,2023-12-15 10:30:46,2023-12-15 10:34:53,short,155.646,155.405,True
894,EURJPY,Interval.in_1_minute,2023-12-15 10:33:29,2023-12-15 10:37:35,short,155.433,155.396,True
895,GBPAUD,Interval.in_1_minute,2023-12-15 10:40:38,2023-12-15 10:44:45,short,1.89946,1.89976,False
896,AUDCAD,Interval.in_1_minute,2023-12-15 10:44:20,2023-12-15 10:48:26,long,0.89782,0.89769,False
897,AUDCAD,Interval.in_3_minute,2023-12-15 10:42:28,2023-12-15 10:54:35,long,0.89798,0.8983,True
898,EURJPY,Interval.in_1_minute,2023-12-15 10:57:39,2023-12-15 11:01:46,short,155.187,155.19,False
899,GBPAUD,Interval.in_1_minute,2023-12-15 11:05:38,2023-12-15 11:09:45,short,1.8978,1.89805,False
900,EURJPY,Interval.in_1_minute,2023-12-15 11:09:30,2023-12-15 11:13:36,long,155.318,155.25,False
901,EURJPY,Interval.in_3_minute,2023-12-15 11:36:35,2023-12-15 11:48:42,long,155.358,155.252,False
902,GBPAUD,Interval.in_1_minute,2023-12-15 11:55:37,2023-12-15 11:59:44,long,1.89937,1.90041,True
903,AUDJPY,Interval.in_1_minute,2023-12-15 12:00:52,2023-12-15 12:05:00,short,95.293,95.281,True
904,AUDJPY,Interval.in_1_minute,2023-12-15 12:02:21,2023-12-15 12:06:28,short,95.3,95.246,True
905,AUDJPY,Interval.in_1_minute,2023-12-15 12:04:22,2023-12-15 12:08:28,short,95.281,95.245,True
906,EURJPY,Interval.in_1_minute,2023-12-15 12:14:18,2023-12-15 12:18:25,short,155.218,155.218,True
907,EURUSD,Interval.in_5_minute,2023-12-15 12:05:28,2023-12-15 12:30:35,short,1.09614,1.09652,False
908,GBPAUD,Interval.in_3_minute,2023-12-15 12:21:39,2023-12-15 12:33:46,short,1.90179,1.90249,False
909,EURUSD,Interval.in_5_minute,2023-12-15 12:10:41,2023-12-15 12:35:49,short,1.09608,1.09622,False
910,AUDUSD,Interval.in_3_minute,2023-12-15 12:27:30,2023-12-15 12:39:37,long,0.67247,0.67217,False
911,AUDUSD,Interval.in_5_minute,2023-12-15 12:25:31,2023-12-15 12:50:37,long,0.67247,0.67221,False
912,GBPAUD,Interval.in_1_minute,2023-12-15 12:51:42,2023-12-15 12:55:49,short,1.90278,1.90252,True
913,EURJPY,Interval.in_1_minute,2023-12-15 12:54:37,2023-12-15 12:58:44,long,155.386,155.342,False
914,AUDUSD,Interval.in_1_minute,2023-12-15 12:56:23,2023-12-15 13:00:30,long,0.67184,0.67192,True
915,EURUSD,Interval.in_3_minute,2023-12-15 12:48:39,2023-12-15 13:00:47,long,1.09653,1.09644,False
916,AUDCAD,Interval.in_3_minute,2023-12-15 13:09:32,2023-12-15 13:21:39,short,0.89906,0.89953,False
917,AUDCAD,Interval.in_5_minute,2023-12-15 13:05:32,2023-12-15 13:30:40,short,0.89906,0.8992,False
918,AUDJPY,Interval.in_1_minute,2023-12-15 13:42:32,2023-12-15 13:46:39,long,95.26,95.216,False
919,EURCAD,Interval.in_1_minute,2023-12-15 13:55:36,2023-12-15 13:59:43,long,1.46704,1.46747,True
920,AUDJPY,Interval.in_1_minute,2023-12-15 14:11:22,2023-12-15 14:15:29,short,95.153,95.136,True
921,EURCAD,Interval.in_3_minute,2023-12-15 14:03:34,2023-12-15 14:15:42,long,1.46712,1.4666,False
922,EURCAD,Interval.in_3_minute,2023-12-15 14:09:35,2023-12-15 14:21:45,long,1.46671,1.46642,False
923,EURJPY,Interval.in_1_minute,2023-12-15 14:25:34,2023-12-15 14:29:41,short,155.148,155.062,True
924,AUDJPY,Interval.in_1_minute,2023-12-15 14:41:25,2023-12-15 14:45:33,short,95.058,95.024,True
925,AUDCAD,Interval.in_3_minute,2023-12-15 15:03:28,2023-12-15 15:15:36,short,0.89762,0.8979,False
926,AUDCHF,Interval.in_1_minute,2023-12-15 15:14:23,2023-12-15 15:18:30,short,0.58139,0.58196,False
927,AUDCHF,Interval.in_3_minute,2023-12-15 15:12:36,2023-12-15 15:24:43,short,0.58144,0.58159,False
928,GBPAUD,Interval.in_1_minute,2023-12-15 15:21:37,2023-12-15 15:25:45,short,1.9008,1.90096,False
929,AUDCAD,Interval.in_1_minute,2023-12-15 15:35:28,2023-12-15 15:39:35,short,0.89594,0.89526,True
930,EURJPY,Interval.in_1_minute,2023-12-15 15:37:20,2023-12-15 15:41:26,short,155.296,155.318,False
931,EURJPY,Interval.in_1_minute,2023-12-15 15:38:23,2023-12-15 15:42:30,short,155.284,155.286,False
932,EURJPY,Interval.in_1_minute,2023-12-15 15:40:32,2023-12-15 15:44:39,short,155.355,155.326,True
933,AUDCAD,Interval.in_3_minute,2023-12-15 15:33:29,2023-12-15 15:45:37,short,0.89684,0.8942,True
934,EURJPY,Interval.in_1_minute,2023-12-15 15:44:22,2023-12-15 15:48:29,short,155.326,155.25,True
935,GBPAUD,Interval.in_1_minute,2023-12-15 15:45:47,2023-12-15 15:49:55,long,1.90443,1.90358,False
936,AUDCAD,Interval.in_3_minute,2023-12-15 15:39:31,2023-12-15 15:51:38,short,0.89526,0.89488,True
937,EURJPY,Interval.in_3_minute,2023-12-15 15:42:33,2023-12-15 15:54:40,short,155.286,155.336,False
938,AUDUSD,Interval.in_3_minute,2023-12-15 15:51:32,2023-12-15 16:03:39,short,0.66789,0.66751,True
939,EURJPY,Interval.in_1_minute,2023-12-15 16:01:22,2023-12-15 16:05:28,long,155.35,155.26,False
940,AUDUSD,Interval.in_3_minute,2023-12-15 15:54:29,2023-12-15 16:06:35,short,0.66787,0.66772,True
941,AUDCAD,Interval.in_3_minute,2023-12-15 15:57:30,2023-12-15 16:09:38,short,0.89434,0.89534,False
